memory_usage,storage_usage,workload,Resource Allocation,,,cpu_utilization
74.49440837,62.79486925,87.95662918,61.43627163,,,40.94720756
71.90205446,65.94842712,100,68.33289354,,,67.77750217
66.34856816,89.93628944,100,,,,49.7083638
74.19893636,68.05202421,100,75.51493351,,,94.33751272
61.15348053,94.08738033,100,74.81868314,,,75.14706115
43.73052148,53.97329008,73.37653664,44.83366315,,,36.4573019
52.42375479,71.05942887,72.3482624,51.1815758,,,25.92643333
23.71247032,56.38144278,100,48.02748548,,,70.73162362
51.00127018,72.88355979,94.58237174,61.7330101,,,65.28840641
63.49878439,83.48461025,91.79332954,66.36477868,,,50.72524695
37.98866067,97.35295514,97.38321448,68.88295433,,,83.77869426
49.61001079,75.28983985,100,59.73713992,,,52.46377942
,56.9860175,85.18569337,53.93598322,,,
47.70964524,,89.87546458,54.26037099,,,
91.23842524,67.02400373,98.42256235,71.83282933,,,49.80358037
83.53172703,64.71259877,100,72.5332193,,,68.93323869
38.29833247,70.13557251,86.12849383,51.40733077,,,46.9016321
41.4485133,76.47980884,79.4997944,51.45695851,,,35.17951405
57.22873164,66.64111312,76.03498714,50.64968065,,,20.14155817
49.61001079,,100,59.74237265,,,52.46377942
71.29100522,,100,68.12132406,,,71.42635063
49.54835476,65.46852703,95.52588286,57.03215476,,,
,64.93277462,100,68.20478087,,,85.29016017
,72.12813593,100,60.62194012,,,82.64796906
77.90002556,67.33930885,100,69.13588957,,,59.20549014
61.29329054,62.68970237,84.94642332,56.41891,,,42.13775968
8.109546509,70.26068245,85.98366374,38.03453101,,,36.71348558
34.12978699,104.8955825,62.88406776,53.10202433,,,20.70844276
22.40436034,74.2066073,55.71164006,37.67862383,,,17.75430145
63.771616,73.93044991,86.31273913,61.01717335,,,41.84678368
49.61001079,,93.25328363,59.11583821,,,52.46377942
49.61001079,75.28983985,88.91976492,58.69097837,,,52.46377942
88.39671264,79.10890207,92.6983905,72.37391726,,,41.63444647
34.12832998,85.23074419,82.94190106,48.63253396,,,20.17807816
58.06289871,105.4472616,97.32990728,68.90968569,,,36.99087623
83.63433468,,100,74.88557961,,,
15.2828028,81.24213705,82.57218663,42.26607306,,,29.18491405
54.99080477,89.65720043,87.92060634,58.82720887,,,22.60984821
32.4770627,,100,61.66784419,,,76.12467381
55.12009822,91.18283021,84.68713728,62.18200574,,,37.47213455
84.80183523,83.06378742,100,81.11991211,,,79.89509504
,71.83308952,67.96813022,47.33520623,,,31.78193137
58.42864396,,88.3649011,61.79690991,,,
19.43704964,106.3214855,100,63.27799588,,,75.22561681
13.06513105,49.49635911,100,42.29477326,,,72.70622701
56.89713864,90.68581987,91.09888394,65.37883791,,,47.3035763
39.44505579,56.01216017,72.91357188,,,,22.0312487
53.45356263,79.67057486,94.289565,56.08429534,,,24.55830919
,,100,67.27218532,,,91.76983542
43.05806312,66.05870497,85.5822293,50.69388333,,,41.66113041
62.37454633,54.97571791,71.4450173,,,,27.05149916
,101.7813991,100,71.9124393,,,79.77942776
31.46537656,60.77022122,69.00328635,38.39289832,,,19.46172816
37.68400264,48.44442626,70.88209471,37.3622487,,,21.32510771
57.1659293,73.61440476,60.71111685,51.90233037,,,22.47593179
93.85576507,81.32446687,100,85.31598609,,,86.32252264
60.93678105,,100,61.21314536,,,72.73355822
39.97923771,62.08231831,100,56.55177901,,,73.77758761
58.95859179,63.61185335,95.49628342,56.28982096,,,39.3566723
60.12006057,65.95404949,100,65.91258085,,,76.85237924
41.24525517,66.82058299,100,58.0988308,,,71.92128572
64.58993692,50.33573142,100,,,,66.00590984
48.64092277,97.85915687,100,63.63179949,,,38.71339082
76.43302422,78.23431423,100,80.54223902,,,98.91282032
58.73155712,92.62044119,100,74.53764098,,,80.15133724
23.76850775,87.35241599,96.95458365,,,,75.19523551
38.21174647,89.41383423,80.77262284,48.55767556,,,7.41033229
24.35388767,76.93663138,100,,,,88.33301748
,97.40722678,67.30659981,49.53656039,,,
47.50757462,,98.22384159,,,,81.60340391
39.84567399,50.81150735,100,55.21816999,,,84.54486745
,67.00787849,81.35681701,54.8820201,,,34.02708542
56.11970351,56.86449364,90.85827751,49.21505884,,,23.27587529
40.87228324,66.9707428,100,59.28801955,,,78.00334579
56.22674177,46.75348397,100,56.26890372,,,66.99173518
55.36688722,68.63997937,100,60.68399107,,,56.68020546
51.0903771,79.0041161,100,67.91809387,,,
31.76434982,79.11909982,67.96515968,47.87643876,,,36.45983135
49.61001079,,97.61314597,59.57042321,,,52.46377942
,89.3046741,97.66320693,70.8008709,,,48.49211114
,50.99910447,85.25755344,36.18932239,,,13.94910542
49.61001079,75.28983985,95.78803726,59.37268922,,,52.46377942
49.61001079,75.28983985,100,59.77374152,,,52.46377942
,68.12914777,100,74.47640378,,,66.13652429
70.20410828,53.33373014,100,55.35729341,,,
40.12318895,84.54717284,100,62.6150055,,,68.73986182
69.94238723,49.88021079,100,64.85962071,,,78.77333925
81.02954028,64.26949155,84.29390056,60.83303953,,,26.29889095
24.43818911,93.21438034,73.4398277,49.77213001,,,34.57934131
53.85158776,79.90354422,74.95641511,56.17908087,,,32.70094778
91.07784233,89.88085987,100,81.25515928,,,59.3833643
16.68535083,62.07891546,85.19715594,43.82989293,,,61.4769551
28.82559744,76.37917393,75.06993129,44.32140664,,,
39.61277805,62.51663698,80.12017658,48.67113849,,,45.89880794
52.23934147,48.50203494,100,55.45357232,,,67.60492328
15.7324301,,93.55055042,54.15803353,,,63.98687397
65.46169727,77.01978771,86.73253096,61.26741621,,,35.14754424
23.40624054,80.59895571,96.50953782,57.50396143,,,81.13881752
73.31163466,58.37415679,92.43835847,55.21729558,,,18.49490368
48.51934005,105.151882,100,78.45550659,,,97.54006907
,80.65399322,100,76.61145952,,,65.78197128
52.21118863,70.2441559,100,60.37239513,,,58.31289596
74.43120292,52.16013684,100,60.13395546,,,45.57949064
51.63603745,101.5899946,89.8516149,61.24781396,,,21.20394532
78.64632997,106.5821631,100,80.66125515,,,53.35702332
56.61746369,52.67074807,80.92433475,50.44469045,,,38.88180885
16.98341216,87.53448486,91.03159899,54.28313407,,,69.43960702
23.96279464,96.70272284,62.26776318,47.36652818,,,23.88491146
60.0218571,82.40659327,100,64.97358632,,,48.35621438
60.53503908,,100,70.89212698,,,78.65195363
35.5541678,,67.48959519,47.52736786,,,25.9727436
19.51867659,89.08270497,94.80957951,55.13665784,,,65.12314984
84.38160101,76.93939062,90.391356,68.30555698,,,
,75.56026096,100,72.13602796,,,69.29612067
57.64736086,48.24472093,100,54.07160677,,,51.87821828
53.62527498,68.1010365,89.5047155,55.73216812,,,42.02662705
,72.35438941,100,65.35312207,,,62.55244751
44.99991298,85.72591977,94.40678869,61.17094867,,,54.05217729
48.08061294,41.27805858,93.86582233,50.29378479,,,64.25280208
26.96733337,61.18863848,68.15686683,35.49802134,,,13.43276365
54.93249308,95.501235,100,75.82953226,,,88.53783433
40.7720256,89.69715612,81.93664612,58.6547682,,,
70.00492237,55.29200567,93.52237718,55.09316073,,,27.68329493
47.4494445,58.11314517,100,,,,65.80858239
39.69765207,57.24784937,100,53.21164751,,,65.80169303
20.78076759,78.14141907,62.60535963,40.60113852,,,25.21341152
32.30935652,58.14210497,100,53.20272789,,,77.48684873
84.32685455,58.21655076,96.8562428,60.69109894,,,23.33374722
87.01907516,90.85521656,100,80.62967132,,,61.91983888
49.61001079,75.28983985,70.43351827,56.99226327,,,52.46377942
45.29017139,100.6734744,100,68.28653349,,,62.1055027
,68.59494251,94.38071533,,,,22.10513004
,87.49087799,71.92114426,57.54688348,,,17.29601816
75.19467818,65.14399131,97.01359654,65.89952415,,,53.10969085
35.25646729,52.67686926,100,52.67103812,,,77.95927949
52.65664239,75.52539686,64.89566404,48.18466361,,,8.187464569
89.29049177,41.3362344,100,62.92777165,,,48.72913751
44.36123669,48.67911482,93.97302121,,,,58.15967918
65.15185474,53.15885494,97.28607302,51.06478609,,,18.85033951
,69.17034456,96.90021813,67.92326077,,,
23.52794554,92.80071365,54.62564968,,,,18.1143665
61.01354296,85.47688272,91.5517462,65.32668699,,,47.39742188
66.3407654,78.38757286,80.34428497,59.2108581,,,25.15385816
47.32342067,56.02792887,100,57.14322487,,,73.10258731
23.47620593,103.500306,83.41628563,55.98871079,,,45.64665102
88.99223228,,100,80.2736933,,,94.29729692
,,74.00683027,54.60537389,,,24.43988558
29.8552376,54.97062161,93.2224258,48.63028882,,,67.94492397
,66.33218553,97.96831732,68.65253486,,,50.91087278
55.28646929,72.19574173,100,56.18458474,,,30.48337471
19.66341214,75.54179325,63.71561677,39.28569333,,,
42.85807579,103.6344934,100,71.76060313,,,78.39272244
79.51817204,64.95443742,100,64.79286634,,,39.41718453
47.58909189,76.24671995,100,68.7507832,,,96.74772222
80.63000205,77.14830523,81.24557263,65.59170382,,,
44.60014822,84.70722633,100,68.03929031,,,86.17824515
75.12742406,69.232639,73.14291481,55.94531364,,,11.14950533
55.19902138,48.4689242,78.16863206,46.80958838,,,31.69077286
51.84429433,85.96128167,100,67.83233607,,,70.38820615
56.04985501,78.79169225,100,64.74498835,,,59.55006649
25.17849601,54.43922592,75.31077411,,,,51.64847208
23.05804665,93.79348382,80.35892065,55.51818794,,,59.97507711
41.96698607,63.3599989,100,59.69070211,,,83.34581216
,60.31069989,100,,,,46.96882274
59.28678076,96.23413709,100,69.85169808,,,51.78010162
48.76396212,92.58230426,85.96458128,56.99576857,,,21.51264182
77.90137739,57.94913537,100,65.46815646,,,55.7579796
69.10290269,74.76110426,90.65421608,62.64765816,,,37.13204893
59.94555052,43.63774495,78.3979949,46.85788323,,,30.753993
40.15444618,85.72843847,92.23795273,56.42455138,,,41.23578128
41.74210843,96.65725972,100,67.63837098,,,71.24941793
58.27643041,,100,69.36195205,,,83.38321354
35.64855615,88.36528246,89.97315391,52.30107593,,,
,56.79930626,90.00411759,49.3450008,,,50.34397378
22.36927586,83.10408378,80.29252917,50.66014897,,,54.44797848
39.66871297,102.5362029,100,72.08015267,,,87.1961099
79.2588891,63.63003982,100,76.99935245,,,99.00250326
78.56831493,82.07181376,100,68.11990608,,,
58.8565346,68.08834361,91.15990726,60.13242323,,,52.90201776
36.26277253,89.78554195,93.448261,55.83403654,,,38.67795688
42.26921098,83.09098202,100,65.05313933,,,78.50696362
,91.01391553,100,74.10544605,,,71.38691417
45.79545142,88.24028693,100,69.1991869,,,84.1250843
,,93.48553528,55.16125472,,,
,,86.54288722,45.35920761,,,20.58453115
6.896493771,55.04715332,100,44.32912663,,,84.66418467
40.40299429,86.76330963,95.56583863,63.58271179,,,71.49799048
50.54073506,104.1820442,80.95891388,58.29934708,,,9.633106506
,,90.45363857,51.49916731,,,29.32200836
45.33595209,66.90682229,100,59.48097755,,,71.11669806
75.39007424,69.81806993,89.88435721,57.98927874,,,12.03329223
78.23510609,69.35960428,91.05894545,67.14355303,,,50.26708767
64.37648418,96.54197149,93.68313368,69.3295826,,,42.8962144
45.96284948,60.94281845,76.54258346,47.07960615,,,31.23403453
75.56165377,58.31425395,100,65.1676919,,,58.10664515
32.37583946,65.20309303,79.93326849,,,,57.67662275
,91.27932927,100,77.04488687,,,
54.12679163,96.72434612,73.18722451,,,,24.11213132
42.58569647,,65.46886677,46.57451324,,,7.422343525
30.56536929,,88.57191751,43.65032976,,,36.25352662
64.9254015,51.98109627,100,66.48733172,,,
42.88927368,73.83572714,100,66.16626988,,,96.447911
32.12225773,49.19586795,96.9073149,,,,44.21798863
44.69192558,56.73703284,63.85554406,43.26274002,,,27.37763743
47.19550705,88.26279822,100,64.42520853,,,59.39133869
34.65849811,90.70646988,62.63362934,48.70848224,,,
25.90788725,71.54941013,68.32795512,41.79532905,,,29.34238572
43.72662108,44.73892596,100,53.58213813,,,79.24626538
21.65971831,,100,59.21919043,,,81.61700709
25.9012941,58.89686318,72.08407828,39.21284914,,,34.35745657
63.70451987,48.66044157,99.88129941,58.45216288,,,61.30176999
58.09946077,85.4912001,100,70.50301878,,,72.94403973
23.47451924,83.59792062,95.00800569,53.30299264,,,57.65635165
45.4286399,80.44563396,78.53512245,53.68521828,,,33.26882751
53.0484918,76.18854928,68.55997503,50.18324178,,,14.24546728
39.44740089,42.78672262,100,50.07076561,,,73.12710093
57.77444727,95.46558654,82.97980216,67.78171332,,,53.42289041
47.78941664,96.23154757,66.75618614,55.60125729,,,19.88995566
73.16070533,83.98695949,100,76.8091838,,,
,85.64554353,57.76533228,52.00934044,,,1.723530327
,,100,73.09423674,,,86.97087688
6.688430974,,88.56425509,45.74591264,,,
25.11621059,90.0005483,75.70425839,48.76122812,,,32.5276508
17.32443285,63.26943043,69.55763285,36.95104652,,,33.19311095
,50.44418098,100,60.44626424,,,79.61510419
,92.70733319,100,77.08835177,,,70.49604478
60.37875013,79.73818021,86.84968761,60.44713337,,,
42.61106831,45.21033195,89.33186091,49.43066979,,,65.78580018
33.65077721,58.28049803,62.25985166,40.2040779,,,30.96707223
77.54170941,70.0302724,100,75.0141823,,,83.29982954
41.5024804,58.20911939,85.9382048,,,,
,61.78288698,88.50628229,57.23530277,,,
68.10515368,56.82717602,58.07871683,45.74085315,,,0.717475016
54.25759822,,100,59.95709286,,,66.31189104
36.13988432,81.49482497,86.55662251,50.67891321,,,30.05534484
63.08613208,76.3148419,98.79918928,68.24349249,,,67.66781719
,73.95649979,67.85997643,52.15395677,,,16.97825923
55.29762133,82.61495677,87.80413487,57.45386331,,,26.28955753
24.79486956,54.14757109,100,50.71779512,,,84.75508085
58.90063474,71.88428669,100,67.57167865,,,78.02886359
35.87661874,64.86063773,100,54.88815534,,,69.14947266
64.67033549,,100,71.85429675,,,61.48821077
,76.75508455,94.16626484,,,,
,109.05245,77.20431868,65.78666714,,,19.22157556
41.00872681,,75.32838261,52.16598767,,,25.86276697
51.41481395,105.6531683,76.4685595,,,,34.49932673
50.04141892,65.51986592,100,61.70505482,,,75.41930355
31.19719337,101.9565579,96.16569384,65.00717389,,,
26.12009642,106.5777289,76.30878633,52.58170279,,,23.73219439
26.94504034,89.27786857,82.5954999,,,,62.25321521
31.77280419,45.80314758,100,51.24001771,,,87.63969817
50.2565769,,81.25952348,56.83204934,,,
25.51519407,81.27669757,100,55.36285183,,,64.91289894
62.67508212,71.76207342,93.97407192,63.46429305,,,55.29037821
52.17648419,,100,,,,58.59302678
57.02392654,80.38703657,100,65.58199729,,,59.34508306
15.06539774,87.19105542,100,55.28467392,,,73.94853111
49.61001079,75.28983985,80.75286139,,,,52.46377942
29.73803567,69.99648474,100,,,,69.25971555
34.46419939,100.1710586,96.18795197,63.59607212,,,61.41068534
,58.31419308,87.15635501,40.07729494,,,36.18826439
36.6309032,62.50007415,91.76767379,52.65752171,,,64.59218826
39.78336099,,59.20148232,39.4595673,,,15.36810838
49.61001079,75.28983985,100,59.73108589,,,
41.46057649,87.48635498,100,,,,58.49399767
39.92038805,81.8032372,100,63.71749866,,,
35.7388564,62.7917308,94.70628618,49.38953632,,,49.04427114
59.37763118,,100,57.07605019,,,57.61712452
,89.95857016,100,68.90551771,,,42.76277561
65.55051051,74.83951199,73.26163148,,,,26.38482194
58.68164647,44.20673173,100,60.58179614,,,86.90414516
,65.26421062,86.25207715,45.41324296,,,24.89861949
27.35795254,74.9104557,99.39615532,53.12400262,,,60.80988172
47.41787918,89.46924107,91.44177445,,,,
45.79374762,46.93618557,100,52.89629348,,,
31.34347315,86.57671287,87.77118844,57.75484952,,,63.52555255
50.37625558,67.66335946,92.84802908,60.09875232,,,67.32077773
49.16644604,65.6483587,99.44655975,59.84173425,,,68.32051273
,,89.33740737,52.64756249,,,57.52240403
58.28295488,63.98550167,71.35040664,49.29970402,,,17.93351839
79.39341439,86.77545367,90.78180935,68.11277457,,,26.71358129
52.35246468,48.90185075,100,57.40137539,,,75.95632658
54.14444854,58.1229832,100,61.25255177,,,76.90189086
42.46659934,69.70894392,89.7835887,54.6584584,,,53.95970745
34.41533753,67.27719129,93.93444845,55.98941857,,,76.10979195
43.6729077,51.82276286,99.71007987,53.59624338,,,68.99464198
46.9766147,81.80655811,85.02228399,58.77672923,,,
17.19293958,102.6487208,98.41659131,56.12952635,,,51.94833852
49.61001079,75.28983985,89.86869314,58.80444435,,,52.46377942
12.682547,87.72023839,89.96219256,55.84579209,,,84.503795
35.22925406,102.3735831,100,,,,
47.40224877,86.96326793,100,59.25810458,,,36.76249792
38.93517708,76.11242682,100,65.36156209,,,95.93731958
87.2514212,65.37779717,94.73175621,65.5643223,,,31.19318563
83.21444915,,77.98039748,62.44829583,,,18.71949737
59.04653499,93.42282583,88.66773653,61.88958981,,,24.0691429
14.38209779,,85.28700865,44.34319489,,,40.58581953
87.11654255,,100,77.28811856,,,91.66882246
,75.39894006,74.46635652,53.27421708,,,22.35920783
79.36687991,87.66648854,100,77.16685531,,,63.95337284
36.94972995,80.25920464,100,53.93972808,,,39.78950606
49.61001079,75.28983985,80.05265695,57.88344742,,,52.46377942
27.52618636,59.41432849,100,,,,81.47383034
81.38078576,53.55341426,100,60.93685188,,,35.18593962
47.48646179,85.87923467,100,61.35694133,,,47.89676483
90.51067063,84.42032139,100,75.68107502,,,
23.18285819,,100,55.83475042,,,90.65439506
49.61001079,75.28983985,100,59.73069633,,,52.46377942
65.48620682,67.61245833,79.30593132,54.76324654,,,22.05478526
,,96.40454026,66.19044025,,,59.43636122
49.61001079,75.28983985,100,59.76777101,,,52.46377942
58.19183631,,100,70.43931573,,,91.75481209
51.52501861,48.85843224,100,60.86569053,,,93.71933885
30.51276452,100.4009688,89.52007147,58.80429843,,,48.61934865
52.83339591,53.14217174,100,58.55400747,,,74.23860238
62.53961834,67.31357609,94.22325445,60.66639072,,,48.85571994
76.70295393,84.12388718,100,81.2635653,,,93.03019397
25.87152499,92.9381499,85.22615389,51.83214758,,,37.08328682
23.79250483,85.51953546,71.41772247,47.18981801,,,36.05560631
39.34301744,87.11576157,100,,,,88.1599265
42.4644652,100.5172355,66.33105069,54.72560521,,,18.73424942
16.63573036,,75.32547066,42.17171596,,,32.15497095
32.94060565,83.26891269,100,62.03241926,,,80.31122571
75.20700722,63.99738909,99.84993986,67.16962798,,,59.4602443
,84.65790525,100,83.93299747,,,
59.26995969,,94.75680877,60.33823303,,,62.66709215
42.49131501,53.14307299,100,55.3114104,,,76.98710297
57.76129843,44.27607979,91.40455697,48.4805611,,,35.51941739
62.16175691,89.00013269,96.30175872,67.65931742,,,48.98616815
34.39175026,45.02916182,100,51.37464165,,,84.95835733
65.84666221,79.81299881,99.95489395,62.35501421,,,29.58489909
,70.30488979,100,63.3162458,,,59.00119332
60.81537053,85.95951403,92.21192454,66.25066832,,,50.90072863
34.87556627,63.03168429,78.20294849,,,,43.74298701
46.63742834,64.68968779,73.79594977,49.65868978,,,
61.32583039,61.16113337,84.74415462,,,,56.2625802
56.91427622,66.09068841,100,63.30326009,,,70.00936395
62.18814842,,99.14988649,61.94580396,,,
44.74869843,93.00029062,91.14052147,64.5153916,,,60.80799873
65.29825134,84.86030133,75.19005469,57.5680508,,,11.73232864
86.97550994,48.9158482,100,72.21924212,,,85.2249849
73.52103373,40.59565813,100,64.74794197,,,85.86179309
38.96209106,,61.70336731,42.79906073,,,38.24901391
44.27369635,77.53314275,100,63.28763283,,,
11.83586136,50.78104603,100,41.44475503,,,68.94832655
73.47432792,92.95257241,100,82.30536342,,,90.36155654
80.05203386,98.21802112,98.35345132,79.1381077,,,56.95356246
63.58069916,58.1212258,81.12642596,54.75071134,,,38.79443781
30.93625074,103.2317224,100,71.4596914,,,98.21033884
56.37393776,41.40362507,100,53.91503631,,,63.70061711
26.71550589,80.6932246,100,57.7670391,,,75.04230661
66.10810454,105.0108419,80.34616578,68.34621951,,,28.6965697
48.60373123,75.87284279,98.6580759,58.94726431,,,50.09051259
31.56077239,72.94046847,100,57.02615096,,,74.59092946
59.21910585,57.39773959,100,59.73149339,,,62.31489089
94.22556512,70.53541277,100,79.75333829,,,75.60907682
38.68713244,97.94169353,78.99030155,56.27159748,,,30.85543878
37.48080968,56.884461,99.82061233,44.08771542,,,27.52414359
27.082242,94.80814338,100,60.67505062,,,67.11998096
,105.6716549,87.54675365,60.70389596,,,54.31796916
52.88711068,65.57700811,75.14771911,50.44046759,,,
20.6389027,69.72634189,100,51.23097579,,,
77.83215486,67.56965038,89.15412198,,,,43.87137445
40.42314028,81.8802932,100,61.43405979,,,66.59871468
34.30792798,55.13587768,91.36735576,40.20540726,,,21.40033467
49.47895764,63.57293007,100,64.48156539,,,92.39888576
34.78770832,55.56661697,77.60137026,,,,54.36265252
33.32377394,104.1360574,100,72.44697311,,,97.25463993
60.39481832,66.51398084,100,62.55706589,,,
84.94750053,88.92336251,100,82.90447428,,,79.21936071
34.19193669,67.95142014,100,58.58559735,,,
46.90875148,98.75684661,81.30517368,61.22255539,,,37.44525188
48.10556307,62.04029204,76.37435713,50.75792612,,,43.35077809
,69.2503988,100,78.58127105,,,94.68312051
77.62682344,55.94137488,100,67.16233672,,,
47.26506039,67.86160547,100,57.34715683,,,56.12880663
31.2093,91.5113494,87.37722613,53.33315112,,,
,71.4240674,100,62.42926912,,,63.36445577
62.56582902,57.85171428,62.13311177,47.05472065,,,
22.19071011,72.4313868,94.24347922,51.21772907,,,66.92440956
87.72199107,87.84851588,100,,,,
,77.84725868,100,53.63182489,,,37.29077122
28.28809406,92.35618007,91.98673702,60.54802611,,,71.56531328
55.90046917,58.52321799,100,65.21394112,,,
54.84454555,74.1651237,86.1718183,56.84073202,,,37.60050537
82.26497136,57.53687293,100,70.76870695,,,73.56602623
56.62288642,80.84758264,100,69.87088857,,,79.42526033
67.16178656,,100,74.94752487,,,90.05412088
33.16081686,,70.68209609,45.76625543,,,32.65887741
87.6827944,83.34789301,100,76.79369227,,,54.01789392
44.49862099,99.37619644,71.47817089,53.37695712,,,
44.5090271,82.55702514,99.80640774,58.08458107,,,42.7907775
,93.18751057,69.00137148,49.95054889,,,
79.01268388,79.967001,100,,,,
49.02285068,57.02733723,89.02785488,49.1759771,,,35.88227519
76.17135054,59.67033747,100,70.66130796,,,80.72633487
56.01232145,84.62061122,96.91337548,65.19144677,,,54.3314212
,80.68966266,96.39237286,58.4908308,,,84.96621015
39.78748857,91.02664333,74.73268014,53.34131054,,,27.25700232
13.3783845,62.60748579,100,48.01256671,,,79.40262995
14.16101059,66.27002731,75.42991247,35.37135175,,,24.14310857
49.68757829,60.32590515,100,60.15254513,,,
26.79511649,79.86614052,79.70682205,47.88671731,,,38.90358954
72.67118548,64.54817138,87.63285892,62.23081649,,,45.4804013
38.65149008,50.49859102,100,51.98006891,,,72.09338634
72.45513481,91.97326008,100,79.42225321,,,80.07126198
77.27256948,48.60360742,81.04484981,55.79310777,,,34.02604121
8.877348128,63.75147251,87.67657818,43.50068045,,,
63.2819591,69.48371406,81.64633103,55.35895735,,,24.84971089
61.9272705,58.02013538,100,61.50952912,,,64.90478665
49.61001079,75.28983985,100,59.76622622,,,52.46377942
73.43028135,,100,66.14850718,,,31.16977118
39.2046889,58.51950233,76.19270446,41.28679202,,,
66.4038181,61.6871129,100,56.91592768,,,30.24091441
,69.44054211,100,65.19295376,,,72.71457879
49.61001079,75.28983985,96.6383871,59.48323657,,,52.46377942
38.68937174,68.88021443,66.56152885,44.78486364,,,25.8684915
73.50361666,104.4210013,100,83.85329205,,,80.55766104
80.11424184,73.26036651,100,78.03012169,,,88.07497792
72.29201982,67.27642022,98.58363428,67.75339776,,,63.13100595
85.58548681,66.78325285,100,77.93213985,,,87.82332182
,42.42277397,100,68.27454046,,,74.50744965
74.10334779,,100,77.40173236,,,96.26147975
57.39033126,70.45862647,100,61.94935597,,,56.58346148
29.57823708,90.66158587,86.27512241,52.58436082,,,
19.08414867,84.53608302,100,60.70997662,,,96.31877953
79.52279855,76.97200408,76.53859698,61.69767051,,,
23.64518325,61.42999508,74.84150952,,,,34.01289135
71.97622041,79.42965661,78.67478666,57.35103931,,,5.638540138
,100.0236075,83.38410586,45.26807806,,,19.76460221
45.80724905,86.81561824,83.85085745,61.79037035,,,58.8030849
49.61001079,75.28983985,53.47675483,55.34167424,,,52.46377942
71.39427499,51.65204731,100,63.08489459,,,65.43329478
47.1762408,,100,66.51530635,,,62.98990688
79.4601099,62.53353877,78.1573197,58.73404695,,,
49.61001079,75.28983985,272.0350471,98.29781412,,,156.3729193
,52.05299328,100,67.09210921,,,74.99125301
86.73544631,86.40888752,100,82.2632345,,,76.79083061
,86.78270256,94.04202742,57.94630081,,,36.58816455
71.35912016,93.55804396,82.0079258,,,,19.84985798
34.3671484,,72.10486093,,,,20.65951736
53.66036928,82.55042673,64.02838253,53.58701867,,,
48.56087152,54.563301,76.71645926,45.46618607,,,28.5527302
60.42262694,62.96303491,100,,,,77.70034917
76.22536926,92.69421831,100,79.59884972,,,73.26884681
74.82964745,61.69686426,70.22453127,54.18189885,,,15.86105286
16.75841289,99.32127265,83.874042,54.65482837,,,
58.22297294,47.55156187,100,61.36844927,,,86.32230513
50.89044703,45.97416198,69.35260214,43.19259863,,,30.02708209
11.28574968,95.65616264,70.3932953,48.24861841,,,48.06175582
23.36334209,104.0731883,100,69.01448249,,,98.61140622
65.73920888,,96.11796986,65.67261849,,,59.40046973
43.62899464,67.46933685,88.39209679,49.8871302,,,33.54057187
21.56539694,83.16823329,93.87612809,51.12807593,,,51.82037152
19.98285161,67.18613067,68.32188059,34.81303296,,,13.36696891
44.27524018,78.11953744,100,65.15565205,,,83.03145477
19.12745809,63.63902437,100,53.62946561,,,94.12208065
54.5497948,62.93222333,84.99922959,47.90361987,,,13.50902554
47.24918862,65.59022148,69.81586794,44.68989663,,,13.80804374
25.0834474,98.04513341,100,64.02843759,,,81.30128552
43.97679239,93.55956875,71.08341037,56.01085658,,,30.52976706
49.61001079,75.28983985,272.0350471,98.25932786,,,156.3729193
26.76566446,73.32873757,71.64983972,39.58043511,,,13.16183094
43.49799338,,100,56.71510839,,,62.80869373
88.45200339,67.17188499,90.59697151,67.90371585,,,39.32898644
80.07553127,,100,69.09086109,,,55.87334535
,44.03565866,100,57.63264145,,,76.76022551
,,100,71.65054563,,,89.83127201
63.76730181,95.9142404,100,78.75328984,,,86.11883025
62.18927616,83.14810804,97.04089621,63.87412058,,,39.54967944
37.90103302,81.29969094,80.37325187,47.89218619,,,
30.04289838,,84.55693588,52.32301004,,,62.8330695
33.34683509,,95.4435593,46.41560344,,,50.67804089
39.39493159,58.26060823,87.42311214,46.6821559,,,40.0363727
,72.67476232,100,61.05049304,,,86.55643264
75.86344858,76.52844189,100,72.70152493,,,65.63574279
21.51425301,,82.78010654,46.57352376,,,25.10320345
37.50697917,89.80152822,100,65.84413321,,,80.4151049
23.11032654,74.60718457,88.27257301,43.81428456,,,30.05153936
73.40764544,45.19556347,100,60.24245756,,,58.11182305
29.19849554,86.4560504,89.75249149,57.79703409,,,66.70242832
50.23500617,,92.93931408,49.17251079,,,23.58259883
45.42686565,105.3032912,66.45496648,58.47414775,,,23.93951659
36.45047006,79.54964102,100,65.27215948,,,94.89812666
49.61001079,75.28983985,100,59.71897956,,,
82.66996909,40.66867591,90.68480645,61.12472065,,,
68.33286227,58.7471369,100,,,,66.62569179
46.25204516,105.1500928,93.25321191,64.04142254,,,
47.71938542,56.22378878,100,,,,51.32299957
83.18080331,,100,55.31214722,,,
11.62133712,87.84334391,97.40074818,49.16060056,,,51.47927871
49.61001079,75.28983985,92.92505065,59.05807616,,,52.46377942
40.09976907,,88.63732637,56.58142144,,,
84.05707435,91.73403888,100,81.14054921,,,
,73.69295398,100,76.05708771,,,86.14866407
32.53141574,76.76164724,85.4937282,44.41923903,,,14.53007245
46.54138423,49.9857178,79.79350194,,,,15.17673634
,77.71834207,100,,,,90.57336678
49.61001079,75.28983985,86.49614162,58.45194875,,,
